Preferred_name	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	diffexpressed	GOs
EPDR1.1	4.26566732280428e-18	1.3054269173636	0.68	0.409	8.83803612611819e-14	sym	GO:0000323,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464
APOB	3.75435447657717e-13	1.14114170003297	0.769	0.509	7.77864704002024e-09	sym	GO:0000003,GO:0000323,GO:0001101,GO:0001523,GO:0001568,GO:0001701,GO:0001944,GO:0002218,GO:0002221,GO:0002224,GO:0002237,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0002757,GO:0002758,GO:0002764,GO:0003674,GO:0005102,GO:0005215,GO:0005319,GO:0005488,GO:0005515,GO:0005539,GO:0005543,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005768,GO:0005769,GO:0005773,GO:0005775,GO:0005783,GO:0005788,GO:0005789,GO:0005790,GO:0005829,GO:0005886,GO:0006066,GO:0006464,GO:0006629,GO:0006638,GO:0006639,GO:0006641,GO:0006642,GO:0006720,GO:0006721,GO:0006807,GO:0006810,GO:0006869,GO:0006897,GO:0006898,GO:0006928,GO:0007154,GO:0007165,GO:0007275,GO:0007276,GO:0007283,GO:0007399,GO:0008104,GO:0008150,GO:0008152,GO:0008201,GO:0008202,GO:0008203,GO:0008289,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009566,GO:0009605,GO:0009607,GO:0009615,GO:0009617,GO:0009653,GO:0009719,GO:0009725,GO:0009743,GO:0009790,GO:0009791,GO:0009792,GO:0009889,GO:0009893,GO:0009987,GO:0010008,GO:0010033,GO:0010035,GO:0010269,GO:0010468,GO:0010604,GO:0010628,GO:0010743,GO:0010744,GO:0010876,GO:0010883,GO:0010884,GO:0010885,GO:0010886,GO:0012505,GO:0012506,GO:0014070,GO:0015031,GO:0015248,GO:0015833,GO:0015850,GO:0015918,GO:0016020,GO:0016042,GO:0016043,GO:0016101,GO:0016125,GO:0016192,GO:0016477,GO:0017127,GO:0019216,GO:0019218,GO:0019222,GO:0019433,GO:0019538,GO:0019899,GO:0019953,GO:0022414,GO:0022607,GO:0023052,GO:0030135,GO:0030136,GO:0030139,GO:0030163,GO:0030301,GO:0030317,GO:0030659,GO:0030662,GO:0030665,GO:0030666,GO:0030669,GO:0031090,GO:0031347,GO:0031349,GO:0031410,GO:0031904,GO:0031974,GO:0031982,GO:0031983,GO:0031984,GO:0032355,GO:0032496,GO:0032501,GO:0032502,GO:0032504,GO:0032870,GO:0032879,GO:0032991,GO:0032994,GO:0033036,GO:0033344,GO:0033993,GO:0034097,GO:0034358,GO:0034359,GO:0034360,GO:0034361,GO:0034362,GO:0034363,GO:0034367,GO:0034368,GO:0034369,GO:0034370,GO:0034371,GO:0034374,GO:0034377,GO:0034378,GO:0034379,GO:0034381,GO:0034382,GO:0034383,GO:0034385,GO:0034447,GO:0034612,GO:0034645,GO:0034694,GO:0035239,GO:0035295,GO:0035473,GO:0036211,GO:0036477,GO:0040011,GO:0042157,GO:0042158,GO:0042159,GO:0042175,GO:0042221,GO:0042592,GO:0042627,GO:0042632,GO:0042886,GO:0042953,GO:0043009,GO:0043025,GO:0043062,GO:0043167,GO:0043168,GO:0043170,GO:0043202,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043687,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044297,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044872,GO:0045088,GO:0045089,GO:0045184,GO:0045334,GO:0045540,GO:0045595,GO:0045597,GO:0046461,GO:0046464,GO:0046486,GO:0046503,GO:0046890,GO:0048232,GO:0048514,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048609,GO:0048731,GO:0048844,GO:0048856,GO:0048870,GO:0048878,GO:0050750,GO:0050776,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050810,GO:0050896,GO:0050900,GO:0051094,GO:0051179,GO:0051234,GO:0051674,GO:0051704,GO:0051707,GO:0051716,GO:0055088,GO:0055092,GO:0060205,GO:0060255,GO:0060840,GO:0061024,GO:0062012,GO:0065003,GO:0065005,GO:0065007,GO:0065008,GO:0070013,GO:0070325,GO:0070542,GO:0070887,GO:0070971,GO:0071229,GO:0071310,GO:0071345,GO:0071356,GO:0071379,GO:0071396,GO:0071398,GO:0071495,GO:0071682,GO:0071702,GO:0071704,GO:0071705,GO:0071825,GO:0071827,GO:0071830,GO:0071840,GO:0071944,GO:0072358,GO:0072359,GO:0080090,GO:0080134,GO:0090181,GO:0097006,GO:0097367,GO:0097458,GO:0097708,GO:0097722,GO:0098588,GO:0098657,GO:0098805,GO:0098827,GO:0106118,GO:1901360,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901681,GO:1901700,GO:1901701,GO:1902652,GO:1902930,GO:1905952,GO:1905954,GO:1990777
g25521	1.01728693056308e-12	1.17529681294519	0.757	0.482	2.10771679143364e-08	sym	NA
g30147	4.06295987719698e-11	0.662809303085671	0.87	0.809	8.41804656956443e-07	sym	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464
LAMP1.1	1.54199991659399e-07	0.292445932309692	0.686	0.5	0.00319486962719109	sym	GO:0000003,GO:0000323,GO:0001775,GO:0001910,GO:0001912,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002682,GO:0002684,GO:0002694,GO:0002696,GO:0002697,GO:0002699,GO:0002703,GO:0002705,GO:0002706,GO:0002708,GO:0002715,GO:0002717,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005766,GO:0005767,GO:0005768,GO:0005770,GO:0005771,GO:0005773,GO:0005774,GO:0005776,GO:0005886,GO:0005887,GO:0005901,GO:0006810,GO:0006887,GO:0006892,GO:0006896,GO:0006915,GO:0006955,GO:0007034,GO:0007041,GO:0007154,GO:0007165,GO:0007276,GO:0007283,GO:0008021,GO:0008104,GO:0008150,GO:0008219,GO:0008626,GO:0009897,GO:0009986,GO:0009987,GO:0010008,GO:0012501,GO:0012505,GO:0012506,GO:0016020,GO:0016021,GO:0016192,GO:0016482,GO:0017157,GO:0019899,GO:0019904,GO:0019953,GO:0022414,GO:0023052,GO:0030133,GO:0030139,GO:0030141,GO:0030425,GO:0030659,GO:0030666,GO:0030667,GO:0030670,GO:0031090,GO:0031224,GO:0031226,GO:0031341,GO:0031343,GO:0031347,GO:0031349,GO:0031410,GO:0031647,GO:0031982,GO:0032010,GO:0032386,GO:0032501,GO:0032504,GO:0032814,GO:0032816,GO:0032879,GO:0032886,GO:0032940,GO:0033036,GO:0033365,GO:0034613,GO:0035577,GO:0036230,GO:0036477,GO:0042119,GO:0042269,GO:0042383,GO:0042470,GO:0042582,GO:0042599,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043300,GO:0043302,GO:0043312,GO:0043321,GO:0043323,GO:0044194,GO:0044297,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0044754,GO:0044853,GO:0045055,GO:0045088,GO:0045089,GO:0045121,GO:0045184,GO:0045202,GO:0045321,GO:0045335,GO:0045921,GO:0045954,GO:0046903,GO:0046907,GO:0048102,GO:0048193,GO:0048232,GO:0048471,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048609,GO:0048770,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050821,GO:0050865,GO:0050867,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051249,GO:0051251,GO:0051270,GO:0051641,GO:0051649,GO:0051704,GO:0051716,GO:0060341,GO:0060627,GO:0060632,GO:0061474,GO:0065007,GO:0065008,GO:0070382,GO:0070727,GO:0070820,GO:0071944,GO:0072594,GO:0080134,GO:0090160,GO:0097190,GO:0097208,GO:0097447,GO:0097458,GO:0097708,GO:0098552,GO:0098588,GO:0098589,GO:0098590,GO:0098793,GO:0098805,GO:0098852,GO:0098857,GO:0099503,GO:0101002,GO:0101003,GO:0120025,GO:0120038,GO:1902513,GO:1903305,GO:1903307,GO:1903530,GO:1903532
COL4A1	6.36087163025191e-06	0.531682846188953	0.68	0.409	0.131790899307189	sym	GO:0001101,GO:0001525,GO:0001568,GO:0001569,GO:0001654,GO:0001655,GO:0001763,GO:0001944,GO:0002009,GO:0002119,GO:0002164,GO:0002791,GO:0002793,GO:0003674,GO:0005198,GO:0005201,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005581,GO:0005587,GO:0005604,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0007442,GO:0007443,GO:0007517,GO:0007519,GO:0007528,GO:0008150,GO:0009653,GO:0009719,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010033,GO:0010243,GO:0010720,GO:0010975,GO:0010976,GO:0012505,GO:0014706,GO:0016043,GO:0019838,GO:0022008,GO:0023052,GO:0030023,GO:0030154,GO:0030198,GO:0031012,GO:0031344,GO:0031346,GO:0031974,GO:0032101,GO:0032103,GO:0032501,GO:0032502,GO:0032879,GO:0032880,GO:0032991,GO:0035239,GO:0035295,GO:0038063,GO:0038065,GO:0042221,GO:0043010,GO:0043062,GO:0043200,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044420,GO:0044421,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0048407,GO:0048513,GO:0048514,GO:0048518,GO:0048522,GO:0048546,GO:0048565,GO:0048583,GO:0048584,GO:0048598,GO:0048619,GO:0048646,GO:0048679,GO:0048680,GO:0048699,GO:0048729,GO:0048731,GO:0048754,GO:0048856,GO:0048869,GO:0050708,GO:0050714,GO:0050767,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0050808,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051094,GO:0051128,GO:0051130,GO:0051222,GO:0051223,GO:0051239,GO:0051240,GO:0051716,GO:0051960,GO:0051962,GO:0055123,GO:0060041,GO:0060284,GO:0060322,GO:0060429,GO:0060537,GO:0060538,GO:0060562,GO:0061061,GO:0061138,GO:0061298,GO:0061299,GO:0061304,GO:0061326,GO:0061327,GO:0061333,GO:0061525,GO:0062023,GO:0065007,GO:0070013,GO:0070201,GO:0070570,GO:0070572,GO:0070887,GO:0071229,GO:0071230,GO:0071310,GO:0071417,GO:0071495,GO:0071711,GO:0071840,GO:0072001,GO:0072002,GO:0072358,GO:0072359,GO:0080134,GO:0080135,GO:0090087,GO:0097493,GO:0098642,GO:0098644,GO:0098645,GO:0098651,GO:0099080,GO:0099081,GO:0120035,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1903034,GO:1903036,GO:1903530,GO:1903532,GO:1904951,GO:2000026
AHCY	9.11279723840796e-06	0.153909477167734	0.781	0.755	0.188808045982575	sym	GO:0000096,GO:0000097,GO:0000166,GO:0001666,GO:0002376,GO:0002437,GO:0002439,GO:0002544,GO:0003674,GO:0003824,GO:0004013,GO:0005488,GO:0005507,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006152,GO:0006520,GO:0006534,GO:0006555,GO:0006575,GO:0006725,GO:0006732,GO:0006790,GO:0006807,GO:0006950,GO:0006952,GO:0006954,GO:0006955,GO:0007584,GO:0007610,GO:0007622,GO:0007623,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009069,GO:0009116,GO:0009119,GO:0009164,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0016053,GO:0016054,GO:0016787,GO:0016801,GO:0016802,GO:0017076,GO:0017144,GO:0019439,GO:0019510,GO:0019752,GO:0030554,GO:0031667,GO:0032259,GO:0033353,GO:0034641,GO:0034655,GO:0034656,GO:0036094,GO:0036293,GO:0042219,GO:0042221,GO:0042278,GO:0042454,GO:0042745,GO:0042802,GO:0042995,GO:0043005,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043621,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044272,GO:0044273,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046128,GO:0046130,GO:0046394,GO:0046395,GO:0046439,GO:0046483,GO:0046498,GO:0046500,GO:0046700,GO:0046872,GO:0046914,GO:0048037,GO:0048511,GO:0048512,GO:0050662,GO:0050667,GO:0050896,GO:0051186,GO:0051187,GO:0051287,GO:0055086,GO:0070482,GO:0071268,GO:0071704,GO:0072521,GO:0072523,GO:0097159,GO:0097458,GO:0098604,GO:0120025,GO:1901135,GO:1901136,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1901657,GO:1901658
g1804	1.45380840422885e-05	0.114306724232977	0.686	0.555	0.301214563272176	sym	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0031974,GO:0031982,GO:0031983,GO:0042718,GO:0043226,GO:0043227,GO:0043233,GO:0044422,GO:0044424,GO:0044444,GO:0044464,GO:0060417
TUBA3D.8	2.91335684408692e-05	1.17309037307746	0.379	0.182	0.603618404526369	sym	GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0015630,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464
kinesin.A	3.71931244230065e-05	0.335552652491243	0.45	0.364	0.770604344920272	sym	GO:0000003,GO:0000212,GO:0000226,GO:0000278,GO:0000280,GO:0000922,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005819,GO:0005856,GO:0005871,GO:0005874,GO:0005875,GO:0005876,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007052,GO:0007059,GO:0007088,GO:0007091,GO:0007140,GO:0007143,GO:0007275,GO:0007276,GO:0007292,GO:0007346,GO:0008150,GO:0009790,GO:0009987,GO:0010564,GO:0010965,GO:0015630,GO:0016043,GO:0016321,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0022607,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0040016,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044703,GO:0044770,GO:0044772,GO:0044784,GO:0045132,GO:0048232,GO:0048285,GO:0048609,GO:0048856,GO:0050789,GO:0050794,GO:0051128,GO:0051225,GO:0051233,GO:0051255,GO:0051257,GO:0051301,GO:0051321,GO:0051704,GO:0051726,GO:0051783,GO:0051983,GO:0065007,GO:0070925,GO:0071840,GO:0098813,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0140013,GO:1902850,GO:1903046,GO:1903047,GO:1905818
