Preferred_name	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	diffexpressed	GOs
c5	4.76054920777899e-08	0.953851747616025	0.404	0.274	0.000986338190359728	sym	-
AHCY	7.21334965419731e-08	-0.881701836180137	0.421	0.571	0.00149453391485314	apo	GO:0000096,GO:0000097,GO:0000166,GO:0001666,GO:0002376,GO:0002437,GO:0002439,GO:0002544,GO:0003674,GO:0003824,GO:0004013,GO:0005488,GO:0005507,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006152,GO:0006520,GO:0006534,GO:0006555,GO:0006575,GO:0006725,GO:0006732,GO:0006790,GO:0006807,GO:0006950,GO:0006952,GO:0006954,GO:0006955,GO:0007584,GO:0007610,GO:0007622,GO:0007623,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009069,GO:0009116,GO:0009119,GO:0009164,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0016053,GO:0016054,GO:0016787,GO:0016801,GO:0016802,GO:0017076,GO:0017144,GO:0019439,GO:0019510,GO:0019752,GO:0030554,GO:0031667,GO:0032259,GO:0033353,GO:0034641,GO:0034655,GO:0034656,GO:0036094,GO:0036293,GO:0042219,GO:0042221,GO:0042278,GO:0042454,GO:0042745,GO:0042802,GO:0042995,GO:0043005,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043621,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044272,GO:0044273,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046128,GO:0046130,GO:0046394,GO:0046395,GO:0046439,GO:0046483,GO:0046498,GO:0046500,GO:0046700,GO:0046872,GO:0046914,GO:0048037,GO:0048511,GO:0048512,GO:0050662,GO:0050667,GO:0050896,GO:0051186,GO:0051187,GO:0051287,GO:0055086,GO:0070482,GO:0071268,GO:0071704,GO:0072521,GO:0072523,GO:0097159,GO:0097458,GO:0098604,GO:0120025,GO:1901135,GO:1901136,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1901657,GO:1901658
HSP90B1	1.93502244751276e-07	-1.26860559894641	0.253	0.462	0.00400917300900168	apo	GO:0001666,GO:0002218,GO:0002221,GO:0002224,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0002757,GO:0002758,GO:0002764,GO:0003674,GO:0003676,GO:0003723,GO:0005102,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0005789,GO:0005790,GO:0005829,GO:0005886,GO:0006457,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0006810,GO:0006873,GO:0006874,GO:0006875,GO:0006879,GO:0006880,GO:0006886,GO:0006897,GO:0006898,GO:0006950,GO:0006984,GO:0006986,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0007494,GO:0007584,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009266,GO:0009408,GO:0009605,GO:0009628,GO:0009653,GO:0009719,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010042,GO:0010243,GO:0010498,GO:0010921,GO:0010941,GO:0012505,GO:0014070,GO:0014074,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016192,GO:0019220,GO:0019221,GO:0019222,GO:0019538,GO:0019725,GO:0019899,GO:0019902,GO:0019903,GO:0019941,GO:0022607,GO:0023052,GO:0030003,GO:0030029,GO:0030036,GO:0030139,GO:0030163,GO:0030433,GO:0030496,GO:0030968,GO:0030970,GO:0031247,GO:0031323,GO:0031347,GO:0031349,GO:0031399,GO:0031410,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0031974,GO:0031982,GO:0031983,GO:0031984,GO:0032268,GO:0032501,GO:0032502,GO:0032527,GO:0032991,GO:0033036,GO:0033198,GO:0033554,GO:0034097,GO:0034605,GO:0034613,GO:0034620,GO:0034663,GO:0034975,GO:0034976,GO:0035239,GO:0035295,GO:0035303,GO:0035304,GO:0035690,GO:0035966,GO:0035967,GO:0036211,GO:0036293,GO:0036500,GO:0036503,GO:0042175,GO:0042221,GO:0042470,GO:0042493,GO:0042592,GO:0042886,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043161,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043632,GO:0043666,GO:0043687,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045089,GO:0045184,GO:0046683,GO:0046872,GO:0046907,GO:0046916,GO:0048471,GO:0048518,GO:0048519,GO:0048523,GO:0048546,GO:0048565,GO:0048583,GO:0048584,GO:0048731,GO:0048770,GO:0048856,GO:0048878,GO:0050750,GO:0050776,GO:0050778,GO:0050789,GO:0050790,GO:0050794,GO:0050801,GO:0050896,GO:0051017,GO:0051082,GO:0051171,GO:0051174,GO:0051179,GO:0051208,GO:0051234,GO:0051235,GO:0051238,GO:0051246,GO:0051336,GO:0051603,GO:0051641,GO:0051649,GO:0051651,GO:0051716,GO:0055065,GO:0055072,GO:0055074,GO:0055076,GO:0055080,GO:0055082,GO:0055123,GO:0060205,GO:0060255,GO:0060548,GO:0061031,GO:0061572,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070325,GO:0070482,GO:0070727,GO:0070887,GO:0071241,GO:0071248,GO:0071287,GO:0071310,GO:0071318,GO:0071345,GO:0071407,GO:0071417,GO:0071495,GO:0071496,GO:0071682,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0072503,GO:0072507,GO:0080090,GO:0080134,GO:0097159,GO:0097435,GO:0097577,GO:0097708,GO:0098657,GO:0098771,GO:0098827,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1903513
PKHD1L1	2.04671769878368e-06	1.14707217539536	0.262	0.186	0.0424059440010991	sym	-
MFI2.3	1.27838586640788e-05	0.348428344231596	0.577	0.55	0.264868767661048	sym	GO:0000041,GO:0003674,GO:0005488,GO:0005506,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005769,GO:0005783,GO:0005788,GO:0005886,GO:0005911,GO:0005918,GO:0006464,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0007043,GO:0007162,GO:0007610,GO:0007635,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009620,GO:0009893,GO:0009986,GO:0009987,GO:0010468,GO:0010604,GO:0010628,GO:0010715,GO:0010721,GO:0010755,GO:0010756,GO:0010769,GO:0010771,GO:0010810,GO:0010812,GO:0010954,GO:0012505,GO:0016020,GO:0016043,GO:0019222,GO:0019538,GO:0019991,GO:0022603,GO:0022604,GO:0022607,GO:0030001,GO:0030054,GO:0030155,GO:0030162,GO:0031224,GO:0031225,GO:0031226,GO:0031323,GO:0031325,GO:0031410,GO:0031974,GO:0031982,GO:0032268,GO:0032270,GO:0034329,GO:0034330,GO:0036211,GO:0042048,GO:0042221,GO:0043167,GO:0043169,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043296,GO:0043297,GO:0043412,GO:0043687,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045216,GO:0045595,GO:0045596,GO:0045862,GO:0046658,GO:0046872,GO:0046914,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051704,GO:0051707,GO:0055037,GO:0060255,GO:0060284,GO:0065007,GO:0070013,GO:0070160,GO:0070613,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0090091,GO:0097286,GO:0097708,GO:1900024,GO:1900025,GO:1901564,GO:1903053,GO:1903055,GO:1903317,GO:1903319
g14286	0.000148331447078761	-1.28071287177709	0.164	0.278	1	apo	-
RpL37A	0.000249717298238942	-0.777434113365001	0.259	0.387	1	apo	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904
Mmp1.16	0.000377823939473996	-1.10080011843046	0.212	0.372	1	apo	GO:0001838,GO:0002009,GO:0002164,GO:0002165,GO:0002168,GO:0003007,GO:0003143,GO:0003144,GO:0005575,GO:0005623,GO:0006950,GO:0007155,GO:0007275,GO:0007399,GO:0007413,GO:0007417,GO:0007419,GO:0007424,GO:0007444,GO:0007503,GO:0007505,GO:0007507,GO:0007552,GO:0007560,GO:0007561,GO:0007591,GO:0008037,GO:0008038,GO:0008150,GO:0009611,GO:0009653,GO:0009790,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0016043,GO:0016331,GO:0022008,GO:0022411,GO:0022610,GO:0030030,GO:0030154,GO:0030182,GO:0030198,GO:0030425,GO:0031099,GO:0031175,GO:0032501,GO:0032502,GO:0034330,GO:0034769,GO:0035001,GO:0035050,GO:0035148,GO:0035150,GO:0035151,GO:0035152,GO:0035159,GO:0035239,GO:0035295,GO:0036477,GO:0040007,GO:0042060,GO:0042246,GO:0042303,GO:0042995,GO:0043005,GO:0043062,GO:0044463,GO:0044464,GO:0045216,GO:0048468,GO:0048513,GO:0048562,GO:0048563,GO:0048568,GO:0048569,GO:0048589,GO:0048598,GO:0048646,GO:0048666,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0050896,GO:0060429,GO:0060541,GO:0060560,GO:0060562,GO:0060612,GO:0061448,GO:0061564,GO:0065007,GO:0065008,GO:0071711,GO:0071840,GO:0072175,GO:0072359,GO:0090066,GO:0097156,GO:0097447,GO:0097458,GO:0106030,GO:0120025,GO:0120036,GO:0120038
g26521	0.000577378804554743	1.33837390842029	0.267	0.123	1	sym	-
RpL10	0.000814957057248904	-0.691202048010439	0.326	0.385	1	apo	GO:0000027,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0006996,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009790,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0015934,GO:0016043,GO:0019222,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032991,GO:0034248,GO:0034622,GO:0034641,GO:0034645,GO:0036477,GO:0042254,GO:0042255,GO:0042273,GO:0043025,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044297,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045182,GO:0048513,GO:0048568,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:0097458,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990403,GO:1990904,GO:2000112
HSF1	0.000833014681447235	-0.662450537050962	0.312	0.421	1	apo	GO:0000003,GO:0000122,GO:0000165,GO:0000280,GO:0000302,GO:0000775,GO:0000776,GO:0000785,GO:0000791,GO:0000792,GO:0000922,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001046,GO:0001047,GO:0001067,GO:0001078,GO:0001101,GO:0001161,GO:0001162,GO:0001227,GO:0001701,GO:0001817,GO:0001818,GO:0001890,GO:0001892,GO:0001932,GO:0001934,GO:0002119,GO:0002164,GO:0002237,GO:0002376,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003697,GO:0003700,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0005737,GO:0005813,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0006139,GO:0006282,GO:0006351,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0006979,GO:0006986,GO:0006996,GO:0007049,GO:0007143,GO:0007154,GO:0007165,GO:0007275,GO:0007276,GO:0007283,GO:0007292,GO:0007346,GO:0007565,GO:0007568,GO:0008150,GO:0008152,GO:0008284,GO:0008285,GO:0008340,GO:0009058,GO:0009059,GO:0009266,GO:0009299,GO:0009314,GO:0009408,GO:0009416,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009628,GO:0009635,GO:0009636,GO:0009719,GO:0009725,GO:0009790,GO:0009791,GO:0009792,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010212,GO:0010243,GO:0010259,GO:0010332,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010562,GO:0010564,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010646,GO:0010647,GO:0010656,GO:0010660,GO:0010662,GO:0010664,GO:0010665,GO:0010667,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0014070,GO:0015630,GO:0016043,GO:0016070,GO:0016071,GO:0016310,GO:0016604,GO:0016605,GO:0017085,GO:0018130,GO:0019219,GO:0019220,GO:0019222,GO:0019438,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0022607,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0030162,GO:0031072,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031329,GO:0031331,GO:0031399,GO:0031401,GO:0031440,GO:0031442,GO:0031490,GO:0031974,GO:0031981,GO:0032092,GO:0032268,GO:0032270,GO:0032355,GO:0032496,GO:0032501,GO:0032502,GO:0032504,GO:0032680,GO:0032720,GO:0032774,GO:0032870,GO:0032991,GO:0033554,GO:0033574,GO:0033993,GO:0034599,GO:0034605,GO:0034614,GO:0034620,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0035690,GO:0035770,GO:0035966,GO:0035967,GO:0036003,GO:0036211,GO:0040008,GO:0040014,GO:0040018,GO:0040024,GO:0042127,GO:0042221,GO:0042325,GO:0042327,GO:0042493,GO:0042509,GO:0042531,GO:0042542,GO:0042742,GO:0042802,GO:0042803,GO:0042981,GO:0043009,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043085,GO:0043170,GO:0043200,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043280,GO:0043281,GO:0043388,GO:0043393,GO:0043412,GO:0043434,GO:0043497,GO:0043565,GO:0043618,GO:0043620,GO:0043621,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044093,GO:0044212,GO:0044213,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0044703,GO:0044706,GO:0045087,GO:0045120,GO:0045738,GO:0045787,GO:0045862,GO:0045892,GO:0045893,GO:0045927,GO:0045931,GO:0045934,GO:0045935,GO:0045937,GO:0045944,GO:0046425,GO:0046427,GO:0046483,GO:0046677,GO:0046685,GO:0046686,GO:0046688,GO:0046982,GO:0046983,GO:0048232,GO:0048285,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048568,GO:0048583,GO:0048584,GO:0048585,GO:0048608,GO:0048609,GO:0048638,GO:0048639,GO:0048731,GO:0048856,GO:0050684,GO:0050685,GO:0050730,GO:0050731,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050829,GO:0050832,GO:0050896,GO:0051052,GO:0051053,GO:0051054,GO:0051094,GO:0051098,GO:0051099,GO:0051101,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051254,GO:0051259,GO:0051260,GO:0051321,GO:0051336,GO:0051345,GO:0051704,GO:0051707,GO:0051716,GO:0051726,GO:0051879,GO:0052547,GO:0052548,GO:0060136,GO:0060255,GO:0060548,GO:0061408,GO:0061458,GO:0061770,GO:0065003,GO:0065007,GO:0065009,GO:0070013,GO:0070206,GO:0070207,GO:0070301,GO:0070887,GO:0071214,GO:0071229,GO:0071230,GO:0071236,GO:0071241,GO:0071243,GO:0071248,GO:0071276,GO:0071280,GO:0071310,GO:0071375,GO:0071392,GO:0071396,GO:0071407,GO:0071417,GO:0071478,GO:0071479,GO:0071480,GO:0071495,GO:0071704,GO:0071840,GO:0072686,GO:0072737,GO:0072738,GO:0080090,GO:0080134,GO:0080135,GO:0090068,GO:0090083,GO:0090084,GO:0090261,GO:0090304,GO:0097159,GO:0097165,GO:0097237,GO:0097327,GO:0097431,GO:0097659,GO:0097677,GO:0098542,GO:0098687,GO:0098847,GO:0104004,GO:0140013,GO:0140110,GO:1900034,GO:1900117,GO:1900119,GO:1900363,GO:1900365,GO:1901214,GO:1901215,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901652,GO:1901653,GO:1901654,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901987,GO:1901989,GO:1902074,GO:1902075,GO:1902510,GO:1902512,GO:1902531,GO:1902533,GO:1902679,GO:1902680,GO:1902749,GO:1902751,GO:1902806,GO:1902808,GO:1903046,GO:1903311,GO:1903313,GO:1903506,GO:1903507,GO:1903508,GO:1903555,GO:1903556,GO:1903624,GO:1903626,GO:1903935,GO:1903936,GO:1904385,GO:1904526,GO:1904528,GO:1904892,GO:1904894,GO:1990776,GO:1990837,GO:1990841,GO:1990904,GO:2000112,GO:2000113,GO:2000116,GO:2000779,GO:2000780,GO:2001020,GO:2001021,GO:2001032,GO:2001033,GO:2001056,GO:2001141
LAMP1.1	0.000887085588039443	-0.65332920098485	0.387	0.471	1	apo	GO:0000003,GO:0000323,GO:0001775,GO:0001910,GO:0001912,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002682,GO:0002684,GO:0002694,GO:0002696,GO:0002697,GO:0002699,GO:0002703,GO:0002705,GO:0002706,GO:0002708,GO:0002715,GO:0002717,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005766,GO:0005767,GO:0005768,GO:0005770,GO:0005771,GO:0005773,GO:0005774,GO:0005776,GO:0005886,GO:0005887,GO:0005901,GO:0006810,GO:0006887,GO:0006892,GO:0006896,GO:0006915,GO:0006955,GO:0007034,GO:0007041,GO:0007154,GO:0007165,GO:0007276,GO:0007283,GO:0008021,GO:0008104,GO:0008150,GO:0008219,GO:0008626,GO:0009897,GO:0009986,GO:0009987,GO:0010008,GO:0012501,GO:0012505,GO:0012506,GO:0016020,GO:0016021,GO:0016192,GO:0016482,GO:0017157,GO:0019899,GO:0019904,GO:0019953,GO:0022414,GO:0023052,GO:0030133,GO:0030139,GO:0030141,GO:0030425,GO:0030659,GO:0030666,GO:0030667,GO:0030670,GO:0031090,GO:0031224,GO:0031226,GO:0031341,GO:0031343,GO:0031347,GO:0031349,GO:0031410,GO:0031647,GO:0031982,GO:0032010,GO:0032386,GO:0032501,GO:0032504,GO:0032814,GO:0032816,GO:0032879,GO:0032886,GO:0032940,GO:0033036,GO:0033365,GO:0034613,GO:0035577,GO:0036230,GO:0036477,GO:0042119,GO:0042269,GO:0042383,GO:0042470,GO:0042582,GO:0042599,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043300,GO:0043302,GO:0043312,GO:0043321,GO:0043323,GO:0044194,GO:0044297,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0044754,GO:0044853,GO:0045055,GO:0045088,GO:0045089,GO:0045121,GO:0045184,GO:0045202,GO:0045321,GO:0045335,GO:0045921,GO:0045954,GO:0046903,GO:0046907,GO:0048102,GO:0048193,GO:0048232,GO:0048471,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048609,GO:0048770,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050821,GO:0050865,GO:0050867,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051249,GO:0051251,GO:0051270,GO:0051641,GO:0051649,GO:0051704,GO:0051716,GO:0060341,GO:0060627,GO:0060632,GO:0061474,GO:0065007,GO:0065008,GO:0070382,GO:0070727,GO:0070820,GO:0071944,GO:0072594,GO:0080134,GO:0090160,GO:0097190,GO:0097208,GO:0097447,GO:0097458,GO:0097708,GO:0098552,GO:0098588,GO:0098589,GO:0098590,GO:0098793,GO:0098805,GO:0098852,GO:0098857,GO:0099503,GO:0101002,GO:0101003,GO:0120025,GO:0120038,GO:1902513,GO:1903305,GO:1903307,GO:1903530,GO:1903532
RPL15	0.000987757417853835	-0.629920136189804	0.273	0.37	1	apo	GO:0000184,GO:0000956,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009636,GO:0009892,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015934,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0022625,GO:0022626,GO:0030016,GO:0030017,GO:0031672,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042221,GO:0042493,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044449,GO:0044464,GO:0045047,GO:0045184,GO:0045471,GO:0046483,GO:0046677,GO:0046700,GO:0046907,GO:0048519,GO:0050789,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060255,GO:0065007,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:0097159,GO:0097305,GO:0099080,GO:0099081,GO:0099512,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901700,GO:1990904
ANO8	0.00130515604784756	6.30044598362127	0.164	0.002	1	sym	GO:0003674,GO:0005215,GO:0005216,GO:0005227,GO:0005229,GO:0005253,GO:0005254,GO:0005261,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0005886,GO:0006464,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006821,GO:0008150,GO:0008152,GO:0008324,GO:0008509,GO:0009987,GO:0012505,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015318,GO:0015698,GO:0016020,GO:0019538,GO:0022803,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022890,GO:0031974,GO:0034220,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043687,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0061778,GO:0070013,GO:0071704,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098661,GO:1901564,GO:1902476
rps29	0.0029375635033792	-0.966010703100514	0.181	0.257	1	apo	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005791,GO:0005829,GO:0005840,GO:0005844,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0012505,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0030867,GO:0031090,GO:0031984,GO:0032991,GO:0034641,GO:0034645,GO:0042175,GO:0042788,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:0098552,GO:0098554,GO:0098556,GO:0098562,GO:0098588,GO:0098827,GO:1901564,GO:1901566,GO:1901576,GO:1990904
