gene,pval
evm.model.Ap10.745,68.2570290453655
evm.model.Ap12.839,47.5856675821119
evm.model.Ap5.2789,44.0441639186898
evm.model.Ap3.1410,42.1634204587534
evm.model.Ap1.949,41.3974125803138
evm.model.Ap4.1023,-39.8667491318914
evm.model.Ap10.194,38.1222114097937
evm.model.Ap1.850,37.048918851823
evm.model.Ap4.5487,-33.0127321739214
evm.model.Ap3.186,30.4137914328931
evm.model.Ap13.2990,30.3053772698052
evm.model.Ap14.1598,25.0179412705877
evm.model.Ap12.2777_evm.model.Ap12.2778,24.1266866397006
evm.model.Ap12.1425,22.1289773680531
evm.model.Ap1.669,21.1134122628739
evm.model.Ap1.3444,20.6536151831953
evm.model.Ap10.486,-20.0487753154418
evm.model.Ap8.205,19.3687600827867
evm.model.Ap14.1496,-17.711192134569
evm.model.Ap1.686,16.7013346019858
evm.model.Ap6.2221,15.5928625494677
evm.model.Ap1.3844,14.9924118096918
evm.model.Ap4.5489,-14.3966195440775
evm.model.Ap6.2330,14.1688852148666
evm.model.Ap13.207,-13.5055092509394
evm.model.Ap3.185,13.4898151988912
evm.model.Ap4.7018,-13.24952089155
evm.model.Ap5.2541,-12.9135440344441
evm.model.Ap5.695,-12.5707184589128
evm.model.Ap13.166,-11.4491104697187
evm.model.Ap4.4892,10.5611573580319
evm.model.Ap1.663,10.3797321463043
evm.model.Ap1.1713,10.2276151570337
evm.model.Ap2.1203,9.84549594509986
evm.model.Ap3.2362,9.57730297212965
evm.model.Ap6.56,9.5666282948438
evm.model.Ap9.2740,-9.52331000656523
evm.model.Ap3.1409,9.51477874979776
evm.model.Ap7.2609,8.83851040586061
evm.model.Ap11.1628,8.81611138495207
evm.model.Ap13.236,-8.48122131355501
evm.model.Ap8.2373,8.37420517264347
evm.model.Ap1.2694,-8.32273074275915
evm.model.Ap1.665,8.25506831706933
evm.model.Ap2.3217,-8.05918079990537
evm.model.Ap6.3049,-7.99823704455528
evm.model.Ap4.5870,7.97552712956503
