Preferred_name	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	diffexpressed	GOs
g5461	3.1988430231675e-07	4.19393001011261	0.278	0.025	0.00662768285970074	sym	-
g12420	3.47262526325628e-07	1.51907623463659	0.511	0.178	0.00719493228294068	sym	-
HEBP2	9.92791053247244e-06	-1.2607538513872	0.619	0.768	0.205696378322296	apo	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006810,GO:0006839,GO:0006996,GO:0007005,GO:0007006,GO:0008150,GO:0009987,GO:0010917,GO:0010939,GO:0010940,GO:0010941,GO:0010942,GO:0016043,GO:0035794,GO:0042391,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0045837,GO:0046902,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051179,GO:0051234,GO:0051881,GO:0061024,GO:0065007,GO:0065008,GO:0071840,GO:0090559,GO:1905710
g9400	1.05054410949836e-05	1.07254273479824	0.374	0.149	0.217662234046965	sym	-
hisC	3.01629543850524e-05	1.37114661619167	0.333	0.124	0.624946251903901	sym	-
GIF	6.50406901172269e-05	3.25384246789026	0.233	0.025	1	sym	GO:0000323,GO:0003674,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005768,GO:0005773,GO:0005775,GO:0005886,GO:0005902,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0006810,GO:0008144,GO:0008150,GO:0008152,GO:0009235,GO:0009987,GO:0012505,GO:0015889,GO:0015893,GO:0016020,GO:0016324,GO:0017144,GO:0019842,GO:0031410,GO:0031419,GO:0031974,GO:0031982,GO:0033013,GO:0036094,GO:0042221,GO:0042493,GO:0042995,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044281,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045177,GO:0046483,GO:0046906,GO:0048037,GO:0050896,GO:0051179,GO:0051180,GO:0051181,GO:0051186,GO:0051234,GO:0070013,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0097159,GO:0097708,GO:0098590,GO:0098858,GO:0120025,GO:1901360,GO:1901363,GO:1901564
PXDN	0.000296439973368435	0.446011192387109	0.422	0.282	1	sym	GO:0000902,GO:0000904,GO:0001959,GO:0001960,GO:0002376,GO:0003674,GO:0003824,GO:0004601,GO:0005102,GO:0005126,GO:0005152,GO:0005198,GO:0005201,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005604,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006810,GO:0006897,GO:0006909,GO:0006928,GO:0006935,GO:0006955,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007517,GO:0008150,GO:0008152,GO:0009056,GO:0009605,GO:0009636,GO:0009653,GO:0009790,GO:0009966,GO:0009968,GO:0009987,GO:0010171,GO:0010172,GO:0010469,GO:0010646,GO:0010648,GO:0010721,GO:0010975,GO:0010977,GO:0012505,GO:0016043,GO:0016192,GO:0016203,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0019838,GO:0019955,GO:0019966,GO:0020037,GO:0022008,GO:0023051,GO:0023057,GO:0030030,GO:0030154,GO:0030182,GO:0030198,GO:0030545,GO:0030547,GO:0031012,GO:0031175,GO:0031344,GO:0031345,GO:0032101,GO:0032102,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0040011,GO:0042221,GO:0042330,GO:0042737,GO:0042743,GO:0042744,GO:0043062,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044237,GO:0044248,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045595,GO:0045596,GO:0045664,GO:0045665,GO:0046906,GO:0048019,GO:0048037,GO:0048468,GO:0048513,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048598,GO:0048666,GO:0048667,GO:0048679,GO:0048681,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050767,GO:0050768,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051128,GO:0051129,GO:0051179,GO:0051186,GO:0051187,GO:0051234,GO:0051239,GO:0051241,GO:0051716,GO:0051960,GO:0051961,GO:0055114,GO:0060284,GO:0060538,GO:0060759,GO:0060761,GO:0061061,GO:0061564,GO:0062023,GO:0065007,GO:0065009,GO:0070570,GO:0070571,GO:0070887,GO:0071711,GO:0071840,GO:0072593,GO:0080134,GO:0080135,GO:0097159,GO:0097237,GO:0097485,GO:0098657,GO:0098754,GO:0098772,GO:0098869,GO:0120035,GO:0120036,GO:0120039,GO:1900115,GO:1900116,GO:1901363,GO:1903034,GO:1903035,GO:1990748,GO:2000026,GO:2000272
g26814	0.000394887481205919	0.637502331294446	0.4	0.249	1	sym	NA
HSPA5	0.00050126854775179	-1.16328095151358	0.422	0.568	1	apo	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005509,GO:0005515,GO:0005524,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005783,GO:0005788,GO:0005789,GO:0005790,GO:0005793,GO:0005886,GO:0006355,GO:0006357,GO:0006457,GO:0006508,GO:0006511,GO:0006807,GO:0006810,GO:0006915,GO:0006950,GO:0006983,GO:0006984,GO:0006986,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008219,GO:0009056,GO:0009057,GO:0009267,GO:0009314,GO:0009410,GO:0009605,GO:0009607,GO:0009628,GO:0009653,GO:0009719,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009966,GO:0009968,GO:0009986,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010042,GO:0010212,GO:0010243,GO:0010332,GO:0010466,GO:0010468,GO:0010498,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0010646,GO:0010648,GO:0010720,GO:0010941,GO:0010951,GO:0010975,GO:0010976,GO:0012501,GO:0012505,GO:0014070,GO:0014074,GO:0016020,GO:0016021,GO:0016246,GO:0016441,GO:0016458,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017015,GO:0017076,GO:0017111,GO:0019219,GO:0019222,GO:0019538,GO:0019899,GO:0019904,GO:0019941,GO:0021549,GO:0021575,GO:0021577,GO:0021587,GO:0021589,GO:0021680,GO:0021695,GO:0022008,GO:0022037,GO:0023051,GO:0023052,GO:0023057,GO:0030154,GO:0030162,GO:0030163,GO:0030176,GO:0030182,GO:0030334,GO:0030335,GO:0030431,GO:0030433,GO:0030496,GO:0030512,GO:0030554,GO:0030902,GO:0030968,GO:0031047,GO:0031224,GO:0031227,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031344,GO:0031346,GO:0031396,GO:0031398,GO:0031399,GO:0031401,GO:0031625,GO:0031667,GO:0031668,GO:0031669,GO:0031974,GO:0031984,GO:0032091,GO:0032268,GO:0032269,GO:0032270,GO:0032501,GO:0032502,GO:0032507,GO:0032553,GO:0032555,GO:0032559,GO:0032879,GO:0032991,GO:0033036,GO:0033365,GO:0033554,GO:0034097,GO:0034613,GO:0034620,GO:0034663,GO:0034975,GO:0034976,GO:0035194,GO:0035437,GO:0035639,GO:0035690,GO:0035966,GO:0035967,GO:0036003,GO:0036094,GO:0036335,GO:0036498,GO:0036499,GO:0036500,GO:0036503,GO:0040012,GO:0040017,GO:0040019,GO:0040029,GO:0042149,GO:0042175,GO:0042220,GO:0042221,GO:0042493,GO:0042592,GO:0042594,GO:0042981,GO:0043021,GO:0043022,GO:0043066,GO:0043067,GO:0043069,GO:0043086,GO:0043154,GO:0043161,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043209,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043279,GO:0043281,GO:0043393,GO:0043496,GO:0043618,GO:0043620,GO:0043632,GO:0044092,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045185,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045861,GO:0045893,GO:0045935,GO:0045944,GO:0045995,GO:0046677,GO:0046683,GO:0046872,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048532,GO:0048583,GO:0048585,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0048872,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051082,GO:0051087,GO:0051094,GO:0051098,GO:0051100,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051234,GO:0051235,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051248,GO:0051252,GO:0051254,GO:0051270,GO:0051272,GO:0051336,GO:0051346,GO:0051402,GO:0051591,GO:0051592,GO:0051603,GO:0051641,GO:0051651,GO:0051716,GO:0051787,GO:0051960,GO:0051962,GO:0052547,GO:0052548,GO:0060255,GO:0060284,GO:0060322,GO:0060359,GO:0060548,GO:0060904,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070670,GO:0070727,GO:0070848,GO:0070887,GO:0070972,GO:0070997,GO:0071214,GO:0071216,GO:0071236,GO:0071241,GO:0071248,GO:0071277,GO:0071287,GO:0071310,GO:0071320,GO:0071345,GO:0071353,GO:0071363,GO:0071407,GO:0071417,GO:0071478,GO:0071479,GO:0071480,GO:0071495,GO:0071496,GO:0071704,GO:0071944,GO:0072347,GO:0072595,GO:0080090,GO:0080134,GO:0080135,GO:0090074,GO:0090092,GO:0090101,GO:0090287,GO:0090288,GO:0097159,GO:0097367,GO:0097501,GO:0098827,GO:0104004,GO:0120035,GO:1900101,GO:1900102,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901998,GO:1902074,GO:1902680,GO:1903320,GO:1903322,GO:1903332,GO:1903506,GO:1903508,GO:1903573,GO:1903844,GO:1903845,GO:1903891,GO:1903894,GO:1903895,GO:1903897,GO:1904313,GO:1905897,GO:1990089,GO:1990090,GO:1990440,GO:2000026,GO:2000112,GO:2000116,GO:2000117,GO:2000145,GO:2000147,GO:2001141
PRCP	0.000866080761112605	-2.01669083380254	0.107	0.282	1	apo	GO:0000323,GO:0001525,GO:0001568,GO:0001775,GO:0001944,GO:0002155,GO:0002252,GO:0002254,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002353,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002526,GO:0003008,GO:0003013,GO:0003073,GO:0003085,GO:0003674,GO:0003824,GO:0004177,GO:0004180,GO:0004185,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005766,GO:0005773,GO:0005774,GO:0005886,GO:0006508,GO:0006807,GO:0006810,GO:0006887,GO:0006950,GO:0006952,GO:0006954,GO:0006955,GO:0007275,GO:0007596,GO:0007597,GO:0007599,GO:0008015,GO:0008150,GO:0008152,GO:0008217,GO:0008233,GO:0008236,GO:0008238,GO:0008239,GO:0009611,GO:0009653,GO:0009966,GO:0009987,GO:0010594,GO:0010632,GO:0010646,GO:0012505,GO:0012506,GO:0016020,GO:0016192,GO:0016787,GO:0017171,GO:0019222,GO:0019538,GO:0023051,GO:0030141,GO:0030334,GO:0030659,GO:0030667,GO:0031090,GO:0031323,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0032879,GO:0032940,GO:0033500,GO:0035239,GO:0035295,GO:0035577,GO:0036230,GO:0040012,GO:0042060,GO:0042119,GO:0042582,GO:0042592,GO:0042593,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043312,GO:0043535,GO:0044238,GO:0044422,GO:0044424,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045178,GO:0045321,GO:0045776,GO:0046903,GO:0048514,GO:0048583,GO:0048646,GO:0048731,GO:0048856,GO:0048871,GO:0048878,GO:0050789,GO:0050794,GO:0050817,GO:0050878,GO:0050896,GO:0051179,GO:0051234,GO:0051239,GO:0051270,GO:0060055,GO:0065007,GO:0065008,GO:0070008,GO:0070011,GO:0070820,GO:0071704,GO:0071944,GO:0072358,GO:0072359,GO:0072376,GO:0072378,GO:0097009,GO:0097708,GO:0098588,GO:0098805,GO:0098852,GO:0099503,GO:0101002,GO:0101003,GO:0140096,GO:1901564,GO:2000145,GO:2000377
g6767	0.00110102320369324	-1.10229925162199	0.422	0.593	1	apo	GO:0000773,GO:0003674,GO:0003824,GO:0006629,GO:0006644,GO:0006650,GO:0006656,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008610,GO:0008654,GO:0008757,GO:0009058,GO:0009987,GO:0016740,GO:0016741,GO:0019637,GO:0032259,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0045017,GO:0046470,GO:0046474,GO:0046486,GO:0071704,GO:0080101,GO:0090407,GO:0097164,GO:1901564,GO:1901566,GO:1901576
g7221	0.00116662840688476	0.54805899511235	0.374	0.178	1	sym	-
ANKS3	0.00350213828032851	2.09170814429764	0.181	0.033	1	sym	GO:0008150,GO:0018996,GO:0022404,GO:0032501,GO:0042303,GO:0042395
g6517	0.00476081570757586	0.268066799201299	0.344	0.278	1	sym	GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0008150,GO:0009719,GO:0009725,GO:0009892,GO:0010033,GO:0010466,GO:0010605,GO:0010951,GO:0012505,GO:0014070,GO:0019222,GO:0019863,GO:0019864,GO:0019865,GO:0030162,GO:0030234,GO:0030246,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0032991,GO:0033993,GO:0042221,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0045861,GO:0048519,GO:0048523,GO:0048545,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0098772
g17566	0.00901110604587831	-0.167488665353077	0.722	0.714	1	apo	NA
g14286	0.0109403038033082	-0.928880836029257	0.422	0.535	1	apo	-
g16526	0.0226643705993346	0.260929948699812	0.356	0.257	1	sym	-
